cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
1475,2813,Wood Inc,Re-engineered composite focus group,187600.0,35698.0,failed,830,US,USD,2020-08-17,2021-08-05,cat5,subcat23
3149,3737,"Riley, Cohen and Goodman",Profound mission-critical function,9800.0,12434.0,successful,131,US,USD,2020-08-17,2021-04-06,cat4,subcat4
877,2803,"Green, Robinson and Ho",De-engineered zero-defect open system,1100.0,8081.0,successful,112,US,USD,2021-07-15,2021-10-04,cat5,subcat11
2122,5508,Black-Graham,Operative hybrid utilization,145000.0,6631.0,failed,130,US,USD,2021-09-17,2021-10-03,cat6,subcat19
923,3850,Robbins Group,Function-based interactive matrix,5500.0,4678.0,failed,55,US,USD,2021-02-04,2021-03-07,cat3,subcat3
1809,4220,"Mason, Case and May",Optimized content-based collaboration,5700.0,6800.0,successful,155,US,USD,2021-04-18,2021-11-16,cat6,subcat19
3209,4532,"Harris, Russell and Mitchell",User-centric cohesive policy,3600.0,10657.0,successful,266,US,USD,2021-01-21,2021-11-02,cat1,subcat1
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub,5900.0,4997.0,failed,114,IT,EUR,2021-07-23,2021-11-25,cat8,subcat15
2566,3396,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700.0,13164.0,successful,155,US,USD,2020-04-25,2021-03-28,cat4,subcat4
2925,4401,Nunez-King,Phased clear-thinking policy,2200.0,8501.0,successful,207,GB,GBP,2020-04-09,2021-03-05,cat2,subcat2
3087,2981,Davis and Sons,Seamless solution-oriented capacity,1700.0,13468.0,successful,245,US,USD,2020-10-08,2021-08-23,cat4,subcat4
2040,4467,Howard-Douglas,Organized human-resource attitude,88400.0,121138.0,successful,1573,US,USD,2020-09-22,2021-04-06,cat2,subcat22
1755,1377,Gonzalez-White,Open-architected disintermediate budgetary management,2400.0,8117.0,successful,114,US,USD,2020-12-21,2021-10-27,cat1,subcat1
965,5036,Lopez-King,Multi-lateral radical solution,7900.0,8550.0,successful,93,US,USD,2021-04-25,2021-09-11,cat4,subcat4
2019,5761,Glover-Nelson,Inverse context-sensitive info-mediaries,94900.0,57659.0,failed,594,US,USD,2021-04-10,2021-05-18,cat4,subcat4
843,3699,Garner and Sons,Versatile neutral workforce,5100.0,1414.0,failed,24,US,USD,2020-09-17,2021-04-26,cat5,subcat20
1593,4519,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user,42700.0,97524.0,successful,1681,US,USD,2020-12-18,2021-03-15,cat3,subcat3
2494,5395,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100.0,26176.0,failed,252,US,USD,2020-07-30,2021-05-04,cat4,subcat4
2250,3057,"Thomas, Clay and Mendoza",Multi-channeled reciprocal interface,800.0,2991.0,successful,32,US,USD,2020-05-13,2021-03-06,cat2,subcat8
1498,2741,Ayala Group,Right-sized maximized migration,5400.0,8366.0,successful,135,US,USD,2020-07-22,2021-08-07,cat4,subcat4
356,1675,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000.0,12886.0,successful,140,US,USD,2021-02-28,2021-08-08,cat4,subcat4
1432,2712,Johnson Group,Vision-oriented interactive solution,7000.0,5177.0,failed,67,US,USD,2021-04-22,2022-01-08,cat1,subcat1
25,4527,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000.0,8641.0,successful,92,US,USD,2021-08-10,2021-08-20,cat7,subcat12
488,1722,"Williams, Martin and Meyer",Innovative well-modulated capability,60200.0,86244.0,successful,1015,GB,GBP,2020-07-17,2021-03-03,cat4,subcat4
423,4330,Huff-Johnson,Universal fault-tolerant orchestration,195200.0,78630.0,failed,742,US,USD,2021-03-27,2021-11-17,cat6,subcat10
2028,5219,Diaz-Little,Grass-roots executive synergy,6700.0,11941.0,successful,323,US,USD,2021-06-26,2021-07-10,cat3,subcat3
1521,4997,Freeman-French,Multi-layered optimal application,7200.0,6115.0,failed,75,US,USD,2020-02-21,2021-02-23,cat5,subcat5
2780,2239,Beck-Weber,Business-focused full-range core,129100.0,188404.0,successful,2326,US,USD,2021-06-22,2021-12-17,cat5,subcat5
2316,4587,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500.0,9910.0,successful,381,US,USD,2021-04-14,2021-05-29,cat4,subcat4
2247,4113,Logan-Curtis,Enhanced optimal ability,170600.0,114523.0,failed,4405,US,USD,2020-11-21,2021-01-19,cat2,subcat2
2408,4762,"Chan, Washington and Callahan",Optional zero administration neural-net,7800.0,3144.0,failed,92,US,USD,2021-04-12,2021-07-02,cat2,subcat2
3184,5242,Wilson Group,Ameliorated foreground focus group,6200.0,13441.0,successful,480,US,USD,2020-07-18,2021-03-28,cat5,subcat5
1680,5765,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400.0,4899.0,failed,64,US,USD,2021-03-02,2021-09-20,cat6,subcat16
2585,2185,Hernandez Inc,Versatile dedicated migration,2400.0,11990.0,successful,226,US,USD,2021-06-12,2021-08-18,cat6,subcat19
1561,5500,Ortiz-Roberts,Devolved foreground customer loyalty,7800.0,6839.0,failed,64,US,USD,2021-06-09,2021-06-18,cat5,subcat7
2632,3494,Ramirez LLC,Reduced reciprocal focus group,9800.0,11091.0,successful,241,US,USD,2020-12-09,2021-05-26,cat2,subcat2
439,3924,Morrow Inc,Networked global migration,3100.0,13223.0,successful,132,US,USD,2020-06-14,2021-02-09,cat5,subcat7
461,3521,Erickson-Rogers,De-engineered even-keeled definition,9800.0,7608.0,canceled,75,IT,EUR,2021-07-03,2021-07-08,cat8,subcat15
1419,5262,"Leach, Rich and Price",Implemented bi-directional flexibility,141100.0,74073.0,failed,842,US,USD,2021-11-15,2021-12-07,cat6,subcat19
2986,3684,Manning-Hamilton,Vision-oriented scalable definition,97300.0,153216.0,successful,2043,US,USD,2020-12-29,2021-05-30,cat1,subcat1
2031,5784,Butler LLC,Future-proofed upward-trending migration,6600.0,4814.0,failed,112,US,USD,2021-10-15,2021-11-30,cat4,subcat4
1627,1498,Ball LLC,Right-sized full-range throughput,7600.0,4603.0,canceled,139,IT,EUR,2021-11-06,2021-12-10,cat4,subcat4
2175,6073,"Taylor, Santiago and Flores",Polarized composite customer loyalty,66600.0,37823.0,failed,374,US,USD,2020-10-08,2021-04-11,cat2,subcat8
1788,4939,"Hernandez, Norton and Kelley",Expanded eco-centric policy,111100.0,62819.0,canceled,1122,US,USD,2020-12-30,2021-08-18,cat1,subcat1
